household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
hh_with_children,fourth_quintile,2016,138700.0,2600.0,141300.0,3500.0,27400.0,117400.0
hh_with_children,fourth_quintile,2017,141600.0,2600.0,144200.0,3500.0,27900.0,119800.0
hh_with_children,fourth_quintile,2018,143700.0,2200.0,145900.0,3000.0,26700.0,122200.0
hh_with_children,fourth_quintile,2019,146300.0,2500.0,148800.0,3500.0,27300.0,125000.0
hh_with_children,highest_quintile,1979,181400.0,1000.0,182400.0,300.0,47100.0,135600.0
hh_with_children,highest_quintile,1980,177600.0,1100.0,178700.0,300.0,46400.0,132600.0
hh_with_children,highest_quintile,1981,177600.0,1100.0,178700.0,300.0,46400.0,132600.0
hh_with_children,highest_quintile,1982,176200.0,1200.0,177300.0,200.0,42200.0,135400.0
hh_with_children,highest_quintile,1983,185900.0,1000.0,186900.0,200.0,44100.0,143000.0
hh_with_children,highest_quintile,1984,201200.0,1100.0,202300.0,300.0,47600.0,155000.0
hh_with_children,highest_quintile,1985,198800.0,900.0,199700.0,200.0,46600.0,153400.0
hh_with_children,highest_quintile,1986,231200.0,1000.0,232100.0,200.0,54300.0,178100.0
hh_with_children,highest_quintile,1987,219000.0,1000.0,219900.0,200.0,55900.0,164200.0
hh_with_children,highest_quintile,1988,229700.0,900.0,230600.0,200.0,57700.0,173100.0
hh_with_children,highest_quintile,1989,234500.0,900.0,235400.0,300.0,58700.0,177000.0
hh_with_children,highest_quintile,1990,222200.0,1000.0,223200.0,300.0,55400.0,168100.0
hh_with_children,highest_quintile,1991,218700.0,1100.0,219700.0,400.0,56100.0,164100.0
hh_with_children,highest_quintile,1992,224600.0,1200.0,225800.0,400.0,57900.0,168400.0
hh_with_children,highest_quintile,1993,227600.0,1100.0,228700.0,400.0,61700.0,167400.0
hh_with_children,highest_quintile,1994,231300.0,1100.0,232400.0,500.0,63800.0,169000.0
hh_with_children,highest_quintile,1995,248300.0,1300.0,249600.0,500.0,69900.0,180200.0
hh_with_children,highest_quintile,1996,263300.0,1200.0,264500.0,400.0,74400.0,190500.0
hh_with_children,highest_quintile,1997,278400.0,1100.0,279600.0,300.0,79000.0,200900.0
hh_with_children,highest_quintile,1998,302900.0,1000.0,303900.0,400.0,85200.0,219100.0
hh_with_children,highest_quintile,1999,327200.0,1000.0,328100.0,400.0,93800.0,234800.0
hh_with_children,highest_quintile,2000,348000.0,1200.0,349300.0,500.0,100100.0,249700.0
hh_with_children,highest_quintile,2001,316300.0,1500.0,317800.0,600.0,87400.0,231000.0
hh_with_children,highest_quintile,2002,297100.0,1500.0,298700.0,600.0,79800.0,219500.0
hh_with_children,highest_quintile,2003,310300.0,1500.0,311800.0,600.0,79400.0,233100.0
hh_with_children,highest_quintile,2004,333100.0,1600.0,334700.0,700.0,86100.0,249400.0
hh_with_children,highest_quintile,2005,359100.0,1400.0,360500.0,800.0,94300.0,266900.0
hh_with_children,highest_quintile,2006,392900.0,1500.0,394400.0,700.0,103800.0,291400.0
hh_with_children,highest_quintile,2007,416700.0,1600.0,418300.0,800.0,108000.0,311100.0
hh_with_children,highest_quintile,2008,364000.0,1600.0,365600.0,900.0,90800.0,275800.0
hh_with_children,highest_quintile,2009,324300.0,2300.0,326600.0,1100.0,80000.0,247700.0
hh_with_children,highest_quintile,2010,351200.0,2100.0,353300.0,1000.0,89300.0,265000.0
hh_with_children,highest_quintile,2011,346700.0,2200.0,349000.0,1000.0,86300.0,263700.0
hh_with_children,highest_quintile,2012,381400.0,2000.0,383400.0,1000.0,96400.0,288000.0
hh_with_children,highest_quintile,2013,369800.0,2000.0,371800.0,800.0,103700.0,268900.0
hh_with_children,highest_quintile,2014,392100.0,2000.0,394100.0,1200.0,111700.0,283600.0
hh_with_children,highest_quintile,2015,414100.0,2100.0,416100.0,1700.0,118500.0,299300.0
hh_with_children,highest_quintile,2016,397500.0,2000.0,399500.0,1700.0,112200.0,289000.0
hh_with_children,highest_quintile,2017,418400.0,2000.0,420400.0,1700.0,116900.0,305200.0
hh_with_children,highest_quintile,2018,405500.0,1900.0,407400.0,1500.0,104800.0,304200.0
hh_with_children,highest_quintile,2019,417200.0,1800.0,419000.0,1700.0,108700.0,312000.0
hh_with_children,percentiles_81_90,1979,129500.0,900.0,130400.0,300.0,30400.0,100200.0
hh_with_children,percentiles_81_90,1980,126700.0,1000.0,127700.0,300.0,30600.0,97400.0
hh_with_children,percentiles_81_90,1981,126200.0,1100.0,127300.0,200.0,31600.0,96000.0
hh_with_children,percentiles_81_90,1982,125400.0,1200.0,126600.0,200.0,29400.0,97400.0
hh_with_children,percentiles_81_90,1983,126200.0,1000.0,127300.0,200.0,28800.0,98600.0
hh_with_children,percentiles_81_90,1984,134400.0,1100.0,135500.0,200.0,30700.0,105000.0
hh_with_children,percentiles_81_90,1985,134400.0,900.0,135200.0,200.0,31100.0,104400.0
hh_with_children,percentiles_81_90,1986,140400.0,1000.0,141400.0,200.0,32600.0,109000.0
hh_with_children,percentiles_81_90,1987,142500.0,1000.0,143500.0,200.0,33200.0,110500.0
hh_with_children,percentiles_81_90,1988,144700.0,900.0,145600.0,200.0,34000.0,111800.0
hh_with_children,percentiles_81_90,1989,146800.0,900.0,147700.0,300.0,34700.0,113300.0
hh_with_children,percentiles_81_90,1990,145700.0,1000.0,146700.0,300.0,34600.0,112400.0
hh_with_children,percentiles_81_90,1991,143500.0,1100.0,144600.0,400.0,34400.0,110700.0
hh_with_children,percentiles_81_90,1992,144500.0,1300.0,145800.0,500.0,34400.0,111900.0
hh_with_children,percentiles_81_90,1993,145700.0,1100.0,146800.0,400.0,34600.0,112600.0
hh_with_children,percentiles_81_90,1994,148300.0,1200.0,149500.0,500.0,35700.0,114200.0
hh_with_children,percentiles_81_90,1995,153400.0,1400.0,154800.0,500.0,37400.0,117900.0
hh_with_children,percentiles_81_90,1996,157700.0,1200.0,158800.0,400.0,37900.0,121300.0
hh_with_children,percentiles_81_90,1997,161700.0,1100.0,162700.0,400.0,39500.0,123600.0
hh_with_children,percentiles_81_90,1998,169500.0,1000.0,170500.0,400.0,41000.0,129800.0
hh_with_children,percentiles_81_90,1999,175800.0,1000.0,176900.0,500.0,42900.0,134400.0
hh_with_children,percentiles_81_90,2000,179600.0,1200.0,180800.0,700.0,44100.0,137400.0
hh_with_children,percentiles_81_90,2001,178400.0,1600.0,180000.0,600.0,42000.0,138500.0
hh_with_children,percentiles_81_90,2002,173700.0,1700.0,175400.0,600.0,39400.0,136600.0
hh_with_children,percentiles_81_90,2003,176700.0,1700.0,178400.0,700.0,37600.0,141500.0
hh_with_children,percentiles_81_90,2004,181300.0,1700.0,183000.0,800.0,39100.0,144800.0
hh_with_children,percentiles_81_90,2005,186000.0,1400.0,187400.0,800.0,40400.0,147800.0
hh_with_children,percentiles_81_90,2006,191600.0,1600.0,193300.0,800.0,41900.0,152200.0
hh_with_children,percentiles_81_90,2007,195500.0,1700.0,197200.0,800.0,42700.0,155300.0
hh_with_children,percentiles_81_90,2008,189300.0,1700.0,191000.0,1000.0,38800.0,153200.0
hh_with_children,percentiles_81_90,2009,184900.0,2400.0,187300.0,1100.0,37500.0,151000.0
hh_with_children,percentiles_81_90,2010,185000.0,2300.0,187300.0,1200.0,38300.0,150100.0
hh_with_children,percentiles_81_90,2011,187700.0,2400.0,190000.0,1100.0,37800.0,153300.0
hh_with_children,percentiles_81_90,2012,189000.0,2100.0,191100.0,1000.0,38800.0,153300.0
hh_with_children,percentiles_81_90,2013,192800.0,2000.0,194900.0,900.0,43300.0,152500.0
hh_with_children,percentiles_81_90,2014,196800.0,1900.0,198700.0,1300.0,45000.0,155000.0
hh_with_children,percentiles_81_90,2015,204700.0,2200.0,206800.0,1700.0,47400.0,161100.0
hh_with_children,percentiles_81_90,2016,205700.0,2300.0,208000.0,1800.0,47400.0,162300.0
hh_with_children,percentiles_81_90,2017,210400.0,2000.0,212400.0,1900.0,48700.0,165600.0
hh_with_children,percentiles_81_90,2018,215200.0,2100.0,217300.0,1500.0,47000.0,171800.0
hh_with_children,percentiles_81_90,2019,219700.0,2000.0,221700.0,1900.0,48300.0,175400.0
hh_with_children,percentiles_91_95,1979,164000.0,1100.0,165100.0,200.0,40300.0,125000.0
hh_with_children,percentiles_91_95,1980,160200.0,1300.0,161600.0,300.0,40300.0,121500.0
hh_with_children,percentiles_91_95,1981,159900.0,1100.0,161000.0,200.0,41200.0,120000.0
hh_with_children,percentiles_91_95,1982,159200.0,1100.0,160300.0,300.0,37800.0,122800.0
hh_with_children,percentiles_91_95,1983,162900.0,800.0,163800.0,200.0,37800.0,126200.0
hh_with_children,percentiles_91_95,1984,173300.0,900.0,174200.0,200.0,39800.0,134600.0
hh_with_children,percentiles_91_95,1985,174700.0,800.0,175400.0,200.0,40200.0,135400.0
hh_with_children,percentiles_91_95,1986,182100.0,900.0,183000.0,100.0,42400.0,140700.0
hh_with_children,percentiles_91_95,1987,186300.0,900.0,187200.0,200.0,45400.0,141900.0
hh_with_children,percentiles_91_95,1988,189200.0,900.0,190100.0,200.0,45900.0,144400.0
hh_with_children,percentiles_91_95,1989,193000.0,1000.0,194000.0,300.0,46300.0,147900.0
hh_with_children,percentiles_91_95,1990,191400.0,900.0,192300.0,200.0,45900.0,146600.0
hh_with_children,percentiles_91_95,1991,188600.0,1100.0,189600.0,300.0,46300.0,143700.0
hh_with_children,percentiles_91_95,1992,190300.0,900.0,191200.0,400.0,46500.0,145100.0
hh_with_children,percentiles_91_95,1993,191600.0,1000.0,192600.0,300.0,48000.0,144900.0
hh_with_children,percentiles_91_95,1994,195100.0,1200.0,196300.0,400.0,48900.0,147800.0
hh_with_children,percentiles_91_95,1995,203700.0,1100.0,204700.0,500.0,52000.0,153200.0
hh_with_children,percentiles_91_95,1996,209100.0,1400.0,210500.0,300.0,53300.0,157500.0
hh_with_children,percentiles_91_95,1997,217800.0,1300.0,219100.0,300.0,55800.0,163500.0
hh_with_children,percentiles_91_95,1998,229700.0,900.0,230500.0,300.0,58900.0,171900.0
hh_with_children,percentiles_91_95,1999,239000.0,1100.0,240100.0,400.0,62200.0,178300.0
hh_with_children,percentiles_91_95,2000,246600.0,1200.0,247800.0,400.0,64500.0,183700.0
hh_with_children,percentiles_91_95,2001,239000.0,1400.0,240400.0,500.0,60500.0,180400.0
hh_with_children,percentiles_91_95,2002,233200.0,1400.0,234600.0,600.0,57300.0,177900.0
hh_with_children,percentiles_91_95,2003,237400.0,1500.0,238900.0,600.0,55100.0,184400.0
hh_with_children,percentiles_91_95,2004,246200.0,1400.0,247600.0,700.0,57600.0,190700.0
hh_with_children,percentiles_91_95,2005,253700.0,1400.0,255100.0,700.0,60200.0,195700.0
hh_with_children,percentiles_91_95,2006,263500.0,1300.0,264800.0,700.0,62600.0,202800.0
hh_with_children,percentiles_91_95,2007,272500.0,1400.0,273900.0,800.0,64200.0,210500.0
hh_with_children,percentiles_91_95,2008,260700.0,1500.0,262300.0,1000.0,60000.0,203300.0
hh_with_children,percentiles_91_95,2009,251900.0,2400.0,254400.0,1100.0,57200.0,198200.0
hh_with_children,percentiles_91_95,2010,254100.0,2200.0,256300.0,900.0,58700.0,198500.0
hh_with_children,percentiles_91_95,2011,256400.0,2100.0,258500.0,800.0,57500.0,201700.0
hh_with_children,percentiles_91_95,2012,262400.0,2000.0,264400.0,800.0,59800.0,205400.0
hh_with_children,percentiles_91_95,2013,269900.0,2000.0,271900.0,700.0,66100.0,206600.0
hh_with_children,percentiles_91_95,2014,275800.0,2000.0,277800.0,1100.0,68700.0,210200.0
hh_with_children,percentiles_91_95,2015,286000.0,2000.0,288100.0,1700.0,71600.0,218200.0
hh_with_children,percentiles_91_95,2016,287000.0,1800.0,288800.0,1600.0,71700.0,218700.0
hh_with_children,percentiles_91_95,2017,295200.0,1800.0,297000.0,1500.0,74200.0,224200.0
hh_with_children,percentiles_91_95,2018,303800.0,1800.0,305600.0,1500.0,70400.0,236700.0
hh_with_children,percentiles_91_95,2019,308300.0,1600.0,309900.0,1500.0,71900.0,239600.0
hh_with_children,percentiles_96_99,1979,245400.0,900.0,246300.0,300.0,65000.0,181600.0
hh_with_children,percentiles_96_99,1980,238500.0,900.0,239400.0,200.0,64200.0,175400.0
hh_with_children,percentiles_96_99,1981,237000.0,1200.0,238200.0,300.0,62500.0,176000.0
hh_with_children,percentiles_96_99,1982,236000.0,900.0,237000.0,200.0,57200.0,179900.0
hh_with_children,percentiles_96_99,1983,242300.0,1000.0,243300.0,200.0,56500.0,187100.0
hh_with_children,percentiles_96_99,1984,258500.0,1100.0,259600.0,200.0,60200.0,199700.0
hh_with_children,percentiles_96_99,1985,261900.0,1100.0,263000.0,300.0,60000.0,203300.0
hh_with_children,percentiles_96_99,1986,288300.0,800.0,289000.0,300.0,66600.0,222700.0
hh_with_children,percentiles_96_99,1987,282100.0,1100.0,283300.0,300.0,72300.0,211300.0
hh_with_children,percentiles_96_99,1988,295000.0,1000.0,295900.0,300.0,74400.0,221800.0
hh_with_children,percentiles_96_99,1989,295400.0,800.0,296100.0,200.0,74400.0,222000.0
hh_with_children,percentiles_96_99,1990,294000.0,1200.0,295200.0,300.0,74100.0,221400.0
hh_with_children,percentiles_96_99,1991,289500.0,900.0,290400.0,500.0,75200.0,215700.0
hh_with_children,percentiles_96_99,1992,296500.0,1100.0,297600.0,400.0,77300.0,220700.0
hh_with_children,percentiles_96_99,1993,295900.0,1100.0,297000.0,400.0,80500.0,216900.0
hh_with_children,percentiles_96_99,1994,301200.0,1100.0,302300.0,500.0,83300.0,219500.0
hh_with_children,percentiles_96_99,1995,317700.0,1000.0,318700.0,500.0,88400.0,230900.0
hh_with_children,percentiles_96_99,1996,337600.0,1300.0,338900.0,400.0,95200.0,244000.0
hh_with_children,percentiles_96_99,1997,356600.0,1100.0,357700.0,400.0,101800.0,256300.0
hh_with_children,percentiles_96_99,1998,381600.0,1300.0,382900.0,500.0,108800.0,274600.0
hh_with_children,percentiles_96_99,1999,401800.0,800.0,402500.0,300.0,117200.0,285700.0
hh_with_children,percentiles_96_99,2000,408300.0,1500.0,409800.0,400.0,119300.0,290900.0
hh_with_children,percentiles_96_99,2001,387600.0,1400.0,389000.0,600.0,108000.0,281600.0
hh_with_children,percentiles_96_99,2002,373600.0,1400.0,375000.0,500.0,101300.0,274200.0
hh_with_children,percentiles_96_99,2003,382100.0,1200.0,383300.0,600.0,99800.0,284100.0
hh_with_children,percentiles_96_99,2004,404600.0,1500.0,406100.0,500.0,107500.0,299100.0
hh_with_children,percentiles_96_99,2005,438000.0,1500.0,439500.0,800.0,119000.0,321300.0
hh_with_children,percentiles_96_99,2006,454100.0,1400.0,455600.0,700.0,123000.0,333200.0
hh_with_children,percentiles_96_99,2007,469700.0,1400.0,471100.0,800.0,125900.0,346000.0
hh_with_children,percentiles_96_99,2008,429900.0,1400.0,431400.0,800.0,112600.0,319600.0
hh_with_children,percentiles_96_99,2009,403800.0,2000.0,405800.0,900.0,104400.0,302300.0
hh_with_children,percentiles_96_99,2010,413700.0,1800.0,415500.0,900.0,109100.0,307300.0
hh_with_children,percentiles_96_99,2011,424100.0,2100.0,426200.0,1000.0,110200.0,317000.0
hh_with_children,percentiles_96_99,2012,446100.0,1700.0,447800.0,900.0,117500.0,331100.0
hh_with_children,percentiles_96_99,2013,449500.0,2000.0,451400.0,700.0,125800.0,326400.0
hh_with_children,percentiles_96_99,2014,469400.0,2200.0,471600.0,1000.0,133700.0,338900.0
hh_with_children,percentiles_96_99,2015,484100.0,2100.0,486200.0,1600.0,138300.0,349500.0
hh_with_children,percentiles_96_99,2016,483700.0,1700.0,485300.0,1700.0,138200.0,348800.0
hh_with_children,percentiles_96_99,2017,503300.0,2100.0,505400.0,1400.0,144000.0,362800.0
hh_with_children,percentiles_96_99,2018,513200.0,1600.0,514800.0,1300.0,132500.0,383500.0
hh_with_children,percentiles_96_99,2019,522500.0,1600.0,524100.0,1300.0,136200.0,389200.0
hh_with_children,top_1_percent,1979,696300.0,1400.0,697700.0,500.0,229900.0,468300.0
hh_with_children,top_1_percent,1980,672600.0,1000.0,673600.0,500.0,207500.0,466700.0
hh_with_children,top_1_percent,1981,695800.0,1000.0,696900.0,600.0,200100.0,497300.0
hh_with_children,top_1_percent,1982,707900.0,1200.0,709100.0,400.0,176800.0,532700.0
hh_with_children,top_1_percent,1983,826000.0,1400.0,827500.0,700.0,217300.0,610900.0
hh_with_children,top_1_percent,1984,905600.0,1600.0,907200.0,500.0,235600.0,672200.0
hh_with_children,top_1_percent,1985,906800.0,700.0,907500.0,800.0,226600.0,681700.0
hh_with_children,top_1_percent,1986,1422700.0,1200.0,1423900.0,800.0,344200.0,1080400.0
hh_with_children,top_1_percent,1987,1010100.0,1200.0,1011300.0,600.0,303100.0,708700.0
hh_with_children,top_1_percent,1988,1231100.0,1000.0,1232000.0,300.0,346300.0,886100.0
hh_with_children,top_1_percent,1989,1178400.0,800.0,1179200.0,600.0,325100.0,854600.0
hh_with_children,top_1_percent,1990,988900.0,1000.0,989900.0,500.0,272500.0,717900.0
hh_with_children,top_1_percent,1991,996800.0,1000.0,997800.0,800.0,290400.0,708200.0
hh_with_children,top_1_percent,1992,1097100.0,1200.0,1098400.0,500.0,326500.0,772300.0
hh_with_children,top_1_percent,1993,1108000.0,800.0,1108700.0,700.0,377400.0,732000.0
hh_with_children,top_1_percent,1994,1076700.0,700.0,1077400.0,500.0,379000.0,699000.0
hh_with_children,top_1_percent,1995,1272300.0,1800.0,1274100.0,1000.0,453800.0,821400.0
hh_with_children,top_1_percent,1996,1402200.0,700.0,1402800.0,400.0,497600.0,905700.0
hh_with_children,top_1_percent,1997,1528100.0,1200.0,1529200.0,300.0,529100.0,1000500.0
hh_with_children,top_1_percent,1998,1776400.0,1100.0,1777500.0,500.0,591700.0,1186300.0
hh_with_children,top_1_percent,1999,2169800.0,400.0,2170200.0,700.0,728300.0,1442500.0
hh_with_children,top_1_percent,2000,2448300.0,1200.0,2449500.0,200.0,811200.0,1638500.0
hh_with_children,top_1_percent,2001,1898000.0,1400.0,1899400.0,900.0,625200.0,1275100.0
hh_with_children,top_1_percent,2002,1659100.0,1500.0,1660700.0,900.0,547400.0,1114100.0
hh_with_children,top_1_percent,2003,1764100.0,1300.0,1765400.0,700.0,548400.0,1217700.0
hh_with_children,top_1_percent,2004,2061300.0,1400.0,2062700.0,600.0,630900.0,1432400.0
hh_with_children,top_1_percent,2005,2414400.0,1500.0,2415800.0,600.0,740900.0,1675600.0
hh_with_children,top_1_percent,2006,2771300.0,1500.0,2772800.0,700.0,839800.0,1933700.0
hh_with_children,top_1_percent,2007,3005900.0,1400.0,3007200.0,700.0,868700.0,2139300.0
hh_with_children,top_1_percent,2008,2377600.0,1800.0,2379400.0,1200.0,681200.0,1699400.0
hh_with_children,top_1_percent,2009,1709700.0,1400.0,1711100.0,1200.0,505300.0,1207000.0
hh_with_children,top_1_percent,2010,2190700.0,1700.0,2192400.0,1300.0,655800.0,1538000.0
hh_with_children,top_1_percent,2011,2059000.0,1900.0,2060900.0,1300.0,612100.0,1450100.0
hh_with_children,top_1_percent,2012,2503700.0,2600.0,2506400.0,1200.0,728800.0,1778800.0
hh_with_children,top_1_percent,2013,2148000.0,1500.0,2149400.0,1100.0,744300.0,1406300.0
hh_with_children,top_1_percent,2014,2458700.0,1800.0,2460500.0,1700.0,848000.0,1614200.0
hh_with_children,top_1_percent,2015,2620000.0,1700.0,2621700.0,1700.0,896500.0,1726900.0
hh_with_children,top_1_percent,2016,2420300.0,1400.0,2421700.0,2300.0,823200.0,1600800.0
hh_with_children,top_1_percent,2017,2572200.0,2400.0,2574600.0,2200.0,835600.0,1741200.0
hh_with_children,top_1_percent,2018,2412800.0,2400.0,2415200.0,2200.0,751600.0,1665800.0
hh_with_children,top_1_percent,2019,2359800.0,1700.0,2361500.0,1300.0,735300.0,1627600.0
elderly_headed_hh,all_quintiles,1979,34700.0,16600.0,51200.0,1100.0,9300.0,43000.0
elderly_headed_hh,all_quintiles,1980,34000.0,17300.0,51300.0,1100.0,8800.0,43600.0
elderly_headed_hh,all_quintiles,1981,35400.0,18300.0,53700.0,1200.0,8600.0,46300.0
elderly_headed_hh,all_quintiles,1982,36300.0,19600.0,55900.0,1100.0,7800.0,49200.0
elderly_headed_hh,all_quintiles,1983,37400.0,20400.0,57800.0,1200.0,8000.0,51000.0
elderly_headed_hh,all_quintiles,1984,40600.0,20600.0,61200.0,1200.0,9100.0,53300.0
elderly_headed_hh,all_quintiles,1985,42000.0,21100.0,63100.0,1300.0,9300.0,55100.0
elderly_headed_hh,all_quintiles,1986,45800.0,21600.0,67400.0,1300.0,9800.0,58900.0
elderly_headed_hh,all_quintiles,1987,40200.0,21100.0,61300.0,1300.0,9400.0,53100.0
elderly_headed_hh,all_quintiles,1988,42500.0,21100.0,63500.0,1300.0,10000.0,54800.0
elderly_headed_hh,all_quintiles,1989,42800.0,21300.0,64100.0,1300.0,9800.0,55600.0
elderly_headed_hh,all_quintiles,1990,41800.0,21900.0,63700.0,1400.0,9500.0,55700.0
elderly_headed_hh,all_quintiles,1991,38500.0,22800.0,61300.0,1500.0,8500.0,54300.0
elderly_headed_hh,all_quintiles,1992,40200.0,23900.0,64000.0,1700.0,9200.0,56500.0
elderly_headed_hh,all_quintiles,1993,39500.0,25000.0,64500.0,1800.0,9500.0,56700.0
elderly_headed_hh,all_quintiles,1994,39400.0,25300.0,64600.0,1800.0,10000.0,56500.0
elderly_headed_hh,all_quintiles,1995,42500.0,25900.0,68400.0,1900.0,11000.0,59200.0
elderly_headed_hh,all_quintiles,1996,48200.0,26800.0,75000.0,1900.0,12800.0,64000.0
elderly_headed_hh,all_quintiles,1997,51600.0,27300.0,78900.0,1800.0,13500.0,67300.0
elderly_headed_hh,all_quintiles,1998,55700.0,27500.0,83200.0,2000.0,14000.0,71200.0
elderly_headed_hh,all_quintiles,1999,58900.0,27200.0,86000.0,2000.0,14900.0,73100.0
elderly_headed_hh,all_quintiles,2000,58000.0,26600.0,84600.0,2100.0,14500.0,72300.0
elderly_headed_hh,all_quintiles,2001,52200.0,27900.0,80000.0,2300.0,12100.0,70200.0
elderly_headed_hh,all_quintiles,2002,48400.0,28700.0,77200.0,2400.0,11000.0,68600.0
elderly_headed_hh,all_quintiles,2003,49600.0,28900.0,78500.0,2600.0,11000.0,70000.0
elderly_headed_hh,all_quintiles,2004,55800.0,28900.0,84700.0,2700.0,12800.0,74600.0
elderly_headed_hh,all_quintiles,2005,62300.0,29900.0,92200.0,2700.0,14800.0,80100.0
elderly_headed_hh,all_quintiles,2006,65900.0,31700.0,97600.0,2600.0,15800.0,84400.0
elderly_headed_hh,all_quintiles,2007,73700.0,31700.0,105400.0,2600.0,16800.0,91200.0
elderly_headed_hh,all_quintiles,2008,60500.0,32200.0,92700.0,2700.0,12100.0,83200.0
elderly_headed_hh,all_quintiles,2009,52800.0,34900.0,87800.0,2900.0,10900.0,79800.0
elderly_headed_hh,all_quintiles,2010,57200.0,34500.0,91700.0,2900.0,12200.0,82400.0
elderly_headed_hh,all_quintiles,2011,58800.0,33500.0,92300.0,2700.0,12600.0,82400.0
elderly_headed_hh,all_quintiles,2012,65200.0,34000.0,99200.0,2700.0,14500.0,87400.0
elderly_headed_hh,all_quintiles,2013,62700.0,33900.0,96700.0,2600.0,15200.0,84100.0
elderly_headed_hh,all_quintiles,2014,66600.0,33600.0,100200.0,3100.0,16500.0,86800.0
elderly_headed_hh,all_quintiles,2015,68400.0,34600.0,103000.0,3200.0,16800.0,89400.0
elderly_headed_hh,all_quintiles,2016,66400.0,34600.0,100900.0,3400.0,16000.0,88200.0
elderly_headed_hh,all_quintiles,2017,69400.0,34200.0,103600.0,3400.0,16300.0,90700.0
elderly_headed_hh,all_quintiles,2018,73200.0,34000.0,107200.0,3400.0,15800.0,94800.0
elderly_headed_hh,all_quintiles,2019,74600.0,35400.0,110000.0,3400.0,16100.0,97300.0
elderly_headed_hh,lowest_quintile,1979,4600.0,16300.0,20900.0,1600.0,700.0,21900.0
elderly_headed_hh,lowest_quintile,1980,3800.0,16900.0,20700.0,1800.0,600.0,22000.0
elderly_headed_hh,lowest_quintile,1981,3600.0,17700.0,21300.0,2000.0,500.0,22900.0
elderly_headed_hh,lowest_quintile,1982,3400.0,18700.0,22100.0,2100.0,400.0,23700.0
elderly_headed_hh,lowest_quintile,1983,3200.0,19400.0,22700.0,2400.0,500.0,24500.0
elderly_headed_hh,lowest_quintile,1984,4000.0,19500.0,23500.0,2300.0,600.0,25300.0
elderly_headed_hh,lowest_quintile,1985,4000.0,19600.0,23600.0,2500.0,600.0,25500.0
elderly_headed_hh,lowest_quintile,1986,3800.0,20300.0,24200.0,2500.0,600.0,26000.0
elderly_headed_hh,lowest_quintile,1987,3600.0,20000.0,23600.0,2500.0,700.0,25400.0
elderly_headed_hh,lowest_quintile,1988,3800.0,19900.0,23700.0,2600.0,600.0,25600.0
elderly_headed_hh,lowest_quintile,1989,4000.0,20000.0,24000.0,2700.0,600.0,26000.0
elderly_headed_hh,lowest_quintile,1990,4300.0,20700.0,25000.0,2800.0,700.0,27100.0
elderly_headed_hh,lowest_quintile,1991,4100.0,21300.0,25400.0,2900.0,700.0,27700.0
elderly_headed_hh,lowest_quintile,1992,3600.0,22300.0,26000.0,3300.0,700.0,28600.0
elderly_headed_hh,lowest_quintile,1993,3600.0,23500.0,27100.0,3300.0,700.0,29700.0
elderly_headed_hh,lowest_quintile,1994,3400.0,24200.0,27600.0,3300.0,800.0,30100.0
elderly_headed_hh,lowest_quintile,1995,4000.0,24800.0,28800.0,3300.0,800.0,31400.0
elderly_headed_hh,lowest_quintile,1996,3900.0,25300.0,29200.0,3500.0,800.0,31900.0
elderly_headed_hh,lowest_quintile,1997,4300.0,26000.0,30300.0,3400.0,800.0,32900.0
elderly_headed_hh,lowest_quintile,1998,5000.0,26800.0,31800.0,3700.0,900.0,34500.0
elderly_headed_hh,lowest_quintile,1999,5700.0,26400.0,32100.0,3800.0,1000.0,34900.0
elderly_headed_hh,lowest_quintile,2000,5200.0,25300.0,30500.0,3900.0,900.0,33500.0
elderly_headed_hh,lowest_quintile,2001,5000.0,25400.0,30500.0,4200.0,800.0,33900.0
elderly_headed_hh,lowest_quintile,2002,5000.0,26200.0,31200.0,4300.0,800.0,34700.0
elderly_headed_hh,lowest_quintile,2003,4500.0,26300.0,30800.0,4600.0,700.0,34700.0
elderly_headed_hh,lowest_quintile,2004,4700.0,26200.0,30900.0,4700.0,700.0,34900.0
elderly_headed_hh,lowest_quintile,2005,4600.0,27000.0,31600.0,4600.0,800.0,35400.0
elderly_headed_hh,lowest_quintile,2006,5100.0,28800.0,33900.0,4400.0,800.0,37500.0
elderly_headed_hh,lowest_quintile,2007,6100.0,28400.0,34500.0,4300.0,800.0,38000.0
elderly_headed_hh,lowest_quintile,2008,5600.0,29300.0,35000.0,4700.0,200.0,39400.0
elderly_headed_hh,lowest_quintile,2009,4800.0,31700.0,36500.0,5100.0,500.0,41100.0
elderly_headed_hh,lowest_quintile,2010,4600.0,31400.0,36000.0,5100.0,600.0,40600.0
elderly_headed_hh,lowest_quintile,2011,4600.0,31000.0,35600.0,4900.0,600.0,40000.0
elderly_headed_hh,lowest_quintile,2012,4400.0,31100.0,35500.0,5000.0,600.0,39900.0
elderly_headed_hh,lowest_quintile,2013,4800.0,30800.0,35600.0,4800.0,700.0,39700.0
elderly_headed_hh,lowest_quintile,2014,4500.0,29900.0,34500.0,5600.0,600.0,39400.0
elderly_headed_hh,lowest_quintile,2015,5100.0,31300.0,36400.0,5700.0,600.0,41500.0
elderly_headed_hh,lowest_quintile,2016,5100.0,31300.0,36400.0,5900.0,600.0,41700.0
