household_type,income_group,year,market_income,social_insurance_benefits,inc_before_transfers_taxes,means_tested_transfers,federal_taxes,inc_after_transfers_taxes
all_households,all_quintiles,1979,64800.0,4900.0,69700.0,1500.0,15600.0,55600.0
all_households,all_quintiles,1980,62500.0,5200.0,67700.0,1600.0,15200.0,54100.0
all_households,all_quintiles,1981,62500.0,5400.0,67900.0,1600.0,15400.0,54200.0
all_households,all_quintiles,1982,62100.0,6000.0,68000.0,1600.0,14200.0,55400.0
all_households,all_quintiles,1983,62600.0,6000.0,68700.0,1600.0,14100.0,56200.0
all_households,all_quintiles,1984,66700.0,5900.0,72600.0,1600.0,15100.0,59100.0
all_households,all_quintiles,1985,67700.0,6000.0,73700.0,1600.0,15500.0,59900.0
all_households,all_quintiles,1986,72500.0,6200.0,78700.0,1700.0,16500.0,63900.0
all_households,all_quintiles,1987,70100.0,6000.0,76200.0,1700.0,16600.0,61300.0
all_households,all_quintiles,1988,73300.0,6100.0,79400.0,1700.0,17400.0,63700.0
all_households,all_quintiles,1989,73700.0,6200.0,79900.0,1800.0,17300.0,64400.0
all_households,all_quintiles,1990,73100.0,6500.0,79500.0,2000.0,17200.0,64300.0
all_households,all_quintiles,1991,70900.0,6800.0,77700.0,2200.0,16800.0,63100.0
all_households,all_quintiles,1992,72600.0,7200.0,79800.0,2500.0,17200.0,65000.0
all_households,all_quintiles,1993,72700.0,7400.0,80000.0,2600.0,17700.0,65000.0
all_households,all_quintiles,1994,73600.0,7300.0,80900.0,2700.0,18200.0,65500.0
all_households,all_quintiles,1995,76900.0,7500.0,84400.0,2800.0,19100.0,68000.0
all_households,all_quintiles,1996,80000.0,7600.0,87600.0,2700.0,20000.0,70300.0
all_households,all_quintiles,1997,84000.0,7700.0,91700.0,2600.0,21100.0,73100.0
all_households,all_quintiles,1998,88900.0,7700.0,96600.0,2700.0,21900.0,77400.0
all_households,all_quintiles,1999,93900.0,7600.0,101500.0,2700.0,23400.0,80800.0
all_households,all_quintiles,2000,96000.0,7600.0,103700.0,2800.0,24000.0,82500.0
all_households,all_quintiles,2001,90300.0,8000.0,98300.0,3000.0,21200.0,80100.0
all_households,all_quintiles,2002,86000.0,8400.0,94400.0,3300.0,19600.0,78100.0
all_households,all_quintiles,2003,87400.0,8600.0,95900.0,3500.0,19100.0,80300.0
all_households,all_quintiles,2004,92800.0,8500.0,101200.0,3700.0,20600.0,84400.0
all_households,all_quintiles,2005,98000.0,8700.0,106700.0,3700.0,22200.0,88200.0
all_households,all_quintiles,2006,101700.0,9100.0,110800.0,3700.0,23200.0,91300.0
all_households,all_quintiles,2007,104900.0,9200.0,114100.0,3700.0,23400.0,94500.0
all_households,all_quintiles,2008,96400.0,9700.0,106100.0,3900.0,19700.0,90300.0
all_households,all_quintiles,2009,88800.0,11200.0,100000.0,4400.0,17900.0,86600.0
all_households,all_quintiles,2010,90400.0,11200.0,101600.0,4600.0,18900.0,87400.0
all_households,all_quintiles,2011,90700.0,10900.0,101600.0,4500.0,18600.0,87500.0
all_households,all_quintiles,2012,95400.0,11100.0,106500.0,4600.0,20100.0,90900.0
all_households,all_quintiles,2013,94000.0,11100.0,105100.0,4600.0,21700.0,88000.0
all_households,all_quintiles,2014,97800.0,10900.0,108700.0,5400.0,23000.0,91100.0
all_households,all_quintiles,2015,100800.0,11300.0,112100.0,5800.0,23700.0,94300.0
all_households,all_quintiles,2016,99700.0,11500.0,111300.0,6000.0,23200.0,94100.0
all_households,all_quintiles,2017,103300.0,11600.0,114900.0,5900.0,23800.0,97000.0
all_households,all_quintiles,2018,105300.0,11700.0,117000.0,5800.0,22600.0,100200.0
all_households,all_quintiles,2019,107400.0,12200.0,119600.0,5900.0,23200.0,102400.0
all_households,lowest_quintile,1979,10500.0,5800.0,16300.0,5200.0,1500.0,20100.0
all_households,lowest_quintile,1980,10000.0,5600.0,15700.0,5600.0,1400.0,19900.0
all_households,lowest_quintile,1981,10000.0,5500.0,15500.0,5800.0,1500.0,19800.0
all_households,lowest_quintile,1982,10000.0,5000.0,15000.0,6100.0,1500.0,19600.0
all_households,lowest_quintile,1983,9900.0,4500.0,14300.0,6400.0,1600.0,19200.0
all_households,lowest_quintile,1984,10900.0,4500.0,15400.0,6000.0,1900.0,19600.0
all_households,lowest_quintile,1985,10600.0,4800.0,15300.0,6300.0,1800.0,19900.0
all_households,lowest_quintile,1986,10700.0,4500.0,15200.0,6400.0,1800.0,19800.0
all_households,lowest_quintile,1987,10000.0,4600.0,14600.0,6700.0,1600.0,19700.0
all_households,lowest_quintile,1988,10200.0,4900.0,15100.0,6800.0,1500.0,20400.0
all_households,lowest_quintile,1989,11000.0,4800.0,15800.0,7200.0,1500.0,21500.0
all_households,lowest_quintile,1990,11400.0,4900.0,16300.0,7700.0,1700.0,22300.0
all_households,lowest_quintile,1991,11600.0,4800.0,16400.0,8500.0,1700.0,23200.0
all_households,lowest_quintile,1992,11800.0,4600.0,16500.0,9300.0,1600.0,24100.0
all_households,lowest_quintile,1993,12100.0,4400.0,16500.0,10000.0,1600.0,24800.0
all_households,lowest_quintile,1994,12000.0,4400.0,16500.0,10000.0,1300.0,25100.0
all_households,lowest_quintile,1995,13100.0,4700.0,17700.0,9700.0,1300.0,26100.0
all_households,lowest_quintile,1996,13300.0,4400.0,17700.0,9600.0,1200.0,26000.0
all_households,lowest_quintile,1997,14000.0,4700.0,18700.0,8900.0,1300.0,26400.0
all_households,lowest_quintile,1998,15200.0,4800.0,20000.0,9100.0,1400.0,27700.0
all_households,lowest_quintile,1999,15800.0,5100.0,20900.0,9000.0,1500.0,28300.0
all_households,lowest_quintile,2000,14800.0,5400.0,20100.0,8900.0,1400.0,27600.0
all_households,lowest_quintile,2001,14200.0,5500.0,19700.0,9700.0,1100.0,28200.0
all_households,lowest_quintile,2002,14200.0,5300.0,19400.0,10300.0,1000.0,28700.0
all_households,lowest_quintile,2003,13900.0,5200.0,19100.0,10800.0,1000.0,28900.0
all_households,lowest_quintile,2004,14200.0,5200.0,19400.0,11000.0,1000.0,29400.0
all_households,lowest_quintile,2005,14700.0,5300.0,19900.0,11000.0,1000.0,29900.0
all_households,lowest_quintile,2006,15900.0,4900.0,20800.0,11000.0,1200.0,30700.0
all_households,lowest_quintile,2007,16700.0,5300.0,21900.0,10700.0,1100.0,31600.0
all_households,lowest_quintile,2008,16300.0,5400.0,21700.0,11200.0,100.0,32800.0
all_households,lowest_quintile,2009,15600.0,5400.0,21000.0,12800.0,-100.0,33900.0
all_households,lowest_quintile,2010,15200.0,5200.0,20400.0,13300.0,-100.0,33800.0
all_households,lowest_quintile,2011,15300.0,5300.0,20600.0,12800.0,0.0,33400.0
all_households,lowest_quintile,2012,14800.0,5100.0,20000.0,12900.0,100.0,32700.0
all_households,lowest_quintile,2013,15500.0,4900.0,20500.0,13200.0,400.0,33300.0
all_households,lowest_quintile,2014,14900.0,5000.0,19900.0,14900.0,300.0,34500.0
all_households,lowest_quintile,2015,15800.0,5300.0,21100.0,15700.0,200.0,36500.0
all_households,lowest_quintile,2016,15600.0,5700.0,21300.0,15800.0,300.0,36800.0
all_households,lowest_quintile,2017,15700.0,5900.0,21500.0,15500.0,200.0,36800.0
all_households,lowest_quintile,2018,16000.0,6200.0,22200.0,15700.0,-100.0,37900.0
all_households,lowest_quintile,2019,17200.0,6500.0,23800.0,15300.0,100.0,38900.0
all_households,second_quintile,1979,32600.0,6600.0,39200.0,1000.0,5900.0,34300.0
all_households,second_quintile,1980,30500.0,7100.0,37600.0,1100.0,5500.0,33100.0
all_households,second_quintile,1981,30100.0,7200.0,37300.0,1200.0,5700.0,32800.0
all_households,second_quintile,1982,28500.0,8000.0,36500.0,1100.0,5100.0,32400.0
all_households,second_quintile,1983,27600.0,8000.0,35600.0,1000.0,5000.0,31600.0
all_households,second_quintile,1984,30300.0,7600.0,37900.0,1000.0,5600.0,33300.0
all_households,second_quintile,1985,30400.0,7500.0,37900.0,1000.0,5700.0,33100.0
all_households,second_quintile,1986,30300.0,8000.0,38300.0,1100.0,5800.0,33700.0
all_households,second_quintile,1987,29200.0,8200.0,37400.0,1100.0,5400.0,33100.0
all_households,second_quintile,1988,30000.0,8000.0,38000.0,1100.0,5600.0,33500.0
all_households,second_quintile,1989,30300.0,8100.0,38400.0,1200.0,5500.0,34100.0
all_households,second_quintile,1990,31500.0,8200.0,39700.0,1400.0,5900.0,35100.0
all_households,second_quintile,1991,30000.0,8600.0,38700.0,1700.0,5600.0,34700.0
all_households,second_quintile,1992,29000.0,9300.0,38300.0,2100.0,5300.0,35100.0
all_households,second_quintile,1993,28700.0,9800.0,38500.0,2300.0,5300.0,35400.0
all_households,second_quintile,1994,29000.0,9900.0,38900.0,2300.0,5300.0,35900.0
all_households,second_quintile,1995,31000.0,9900.0,40900.0,2500.0,5600.0,37800.0
all_households,second_quintile,1996,31200.0,9600.0,40900.0,2400.0,5600.0,37700.0
all_households,second_quintile,1997,32600.0,9700.0,42400.0,2400.0,5900.0,38900.0
all_households,second_quintile,1998,34600.0,9800.0,44400.0,2700.0,5900.0,41100.0
all_households,second_quintile,1999,36500.0,9600.0,46100.0,2800.0,6300.0,42600.0
all_households,second_quintile,2000,35900.0,9500.0,45400.0,3000.0,6000.0,42400.0
all_households,second_quintile,2001,35900.0,9700.0,45500.0,3100.0,5400.0,43300.0
all_households,second_quintile,2002,34000.0,10200.0,44200.0,3500.0,4900.0,42800.0
all_households,second_quintile,2003,33100.0,10700.0,43800.0,3800.0,4500.0,43100.0
all_households,second_quintile,2004,33800.0,10600.0,44400.0,4200.0,4600.0,44000.0
all_households,second_quintile,2005,34900.0,10500.0,45400.0,4100.0,4800.0,44700.0
all_households,second_quintile,2006,35600.0,10800.0,46400.0,4100.0,5000.0,45500.0
all_households,second_quintile,2007,38800.0,10100.0,48900.0,4200.0,5500.0,47600.0
all_households,second_quintile,2008,35800.0,11000.0,46800.0,4700.0,3700.0,47800.0
all_households,second_quintile,2009,33000.0,12500.0,45500.0,5400.0,3300.0,47600.0
all_households,second_quintile,2010,32400.0,12400.0,44800.0,5600.0,3400.0,46900.0
all_households,second_quintile,2011,32500.0,12200.0,44600.0,5600.0,3500.0,46800.0
all_households,second_quintile,2012,31900.0,12500.0,44400.0,5800.0,3400.0,46700.0
all_households,second_quintile,2013,33200.0,12100.0,45300.0,5700.0,4200.0,46800.0
all_households,second_quintile,2014,33400.0,11900.0,45300.0,6500.0,4100.0,47600.0
all_households,second_quintile,2015,35100.0,12300.0,47300.0,7100.0,4400.0,50100.0
all_households,second_quintile,2016,35500.0,12500.0,48000.0,7200.0,4500.0,50700.0
all_households,second_quintile,2017,35800.0,12800.0,48500.0,7200.0,4500.0,51200.0
all_households,second_quintile,2018,37100.0,12600.0,49700.0,7200.0,4100.0,52800.0
all_households,second_quintile,2019,39600.0,12800.0,52400.0,7200.0,4600.0,54900.0
all_households,middle_quintile,1979,55600.0,4500.0,60100.0,500.0,11500.0,49100.0
all_households,middle_quintile,1980,53100.0,5100.0,58100.0,500.0,11100.0,47500.0
all_households,middle_quintile,1981,52300.0,5400.0,57800.0,400.0,11200.0,47000.0
all_households,middle_quintile,1982,50800.0,6100.0,56900.0,400.0,10300.0,47000.0
all_households,middle_quintile,1983,49500.0,6600.0,56100.0,400.0,9900.0,46700.0
all_households,middle_quintile,1984,53200.0,6300.0,59500.0,400.0,10700.0,49200.0
all_households,middle_quintile,1985,53100.0,6500.0,59600.0,400.0,10800.0,49200.0
all_households,middle_quintile,1986,53700.0,7100.0,60800.0,400.0,11000.0,50200.0
all_households,middle_quintile,1987,53400.0,7000.0,60400.0,400.0,10700.0,50000.0
all_households,middle_quintile,1988,54500.0,6800.0,61300.0,500.0,11200.0,50600.0
all_households,middle_quintile,1989,54900.0,7000.0,61900.0,400.0,11200.0,51200.0
all_households,middle_quintile,1990,54900.0,7400.0,62300.0,500.0,11300.0,51500.0
all_households,middle_quintile,1991,53200.0,8100.0,61200.0,700.0,10900.0,51000.0
all_households,middle_quintile,1992,53100.0,8500.0,61500.0,800.0,10900.0,51400.0
all_households,middle_quintile,1993,53000.0,8700.0,61700.0,900.0,10900.0,51700.0
all_households,middle_quintile,1994,53400.0,8600.0,62000.0,900.0,11000.0,51900.0
all_households,middle_quintile,1995,55300.0,8800.0,64100.0,1000.0,11400.0,53700.0
all_households,middle_quintile,1996,56000.0,9100.0,65000.0,1000.0,11500.0,54500.0
all_households,middle_quintile,1997,57300.0,9000.0,66300.0,900.0,11800.0,55300.0
all_households,middle_quintile,1998,59000.0,9300.0,68300.0,1000.0,11700.0,57600.0
all_households,middle_quintile,1999,60600.0,9700.0,70300.0,1100.0,12100.0,59300.0
all_households,middle_quintile,2000,60900.0,9300.0,70200.0,1200.0,12000.0,59400.0
all_households,middle_quintile,2001,61500.0,9500.0,71100.0,1300.0,11100.0,61300.0
all_households,middle_quintile,2002,59500.0,10300.0,69800.0,1500.0,10500.0,60800.0
all_households,middle_quintile,2003,59000.0,10500.0,69600.0,1600.0,9900.0,61300.0
all_households,middle_quintile,2004,62000.0,9900.0,71900.0,1900.0,10500.0,63200.0
all_households,middle_quintile,2005,62500.0,10300.0,72800.0,1900.0,10800.0,63900.0
all_households,middle_quintile,2006,62800.0,10800.0,73600.0,1800.0,10900.0,64500.0
all_households,middle_quintile,2007,65200.0,11100.0,76200.0,2000.0,11200.0,66900.0
all_households,middle_quintile,2008,62300.0,11700.0,74000.0,2100.0,9000.0,67000.0
all_households,middle_quintile,2009,58800.0,13900.0,72600.0,2400.0,8500.0,66500.0
all_households,middle_quintile,2010,57400.0,14200.0,71600.0,2500.0,8600.0,65500.0
all_households,middle_quintile,2011,57400.0,13800.0,71200.0,2600.0,8500.0,65200.0
all_households,middle_quintile,2012,57700.0,13600.0,71300.0,2500.0,8700.0,65100.0
all_households,middle_quintile,2013,58800.0,13600.0,72400.0,2600.0,9800.0,65100.0
all_households,middle_quintile,2014,60600.0,13200.0,73800.0,3100.0,10300.0,66600.0
all_households,middle_quintile,2015,62500.0,13800.0,76200.0,3500.0,10600.0,69200.0
all_households,middle_quintile,2016,63000.0,13900.0,76900.0,3700.0,10600.0,69900.0
all_households,middle_quintile,2017,64000.0,14100.0,78100.0,3700.0,10800.0,71000.0
all_households,middle_quintile,2018,65000.0,13900.0,78900.0,3600.0,10000.0,72400.0
all_households,middle_quintile,2019,67500.0,14300.0,81800.0,3700.0,10600.0,74800.0
all_households,fourth_quintile,1979,78000.0,3700.0,81700.0,300.0,17700.0,64300.0
all_households,fourth_quintile,1980,75200.0,4200.0,79400.0,300.0,17300.0,62300.0
all_households,fourth_quintile,1981,75500.0,4700.0,80300.0,200.0,17900.0,62600.0
all_households,fourth_quintile,1982,73900.0,5600.0,79500.0,200.0,16400.0,63300.0
all_households,fourth_quintile,1983,73300.0,5800.0,79100.0,200.0,15900.0,63400.0
all_households,fourth_quintile,1984,77400.0,5800.0,83200.0,200.0,16900.0,66600.0
all_households,fourth_quintile,1985,77500.0,6000.0,83500.0,200.0,17000.0,66700.0
all_households,fourth_quintile,1986,80000.0,6300.0,86300.0,200.0,17800.0,68800.0
all_households,fourth_quintile,1987,81100.0,5700.0,86800.0,300.0,17700.0,69400.0
all_households,fourth_quintile,1988,81800.0,5700.0,87400.0,200.0,18200.0,69500.0
all_households,fourth_quintile,1989,82700.0,5700.0,88500.0,300.0,18400.0,70300.0
all_households,fourth_quintile,1990,81500.0,6100.0,87700.0,300.0,18200.0,69700.0
all_households,fourth_quintile,1991,80500.0,6600.0,87100.0,300.0,17900.0,69500.0
all_households,fourth_quintile,1992,80800.0,7000.0,87800.0,400.0,17900.0,70300.0
all_households,fourth_quintile,1993,81400.0,7200.0,88500.0,400.0,18000.0,70900.0
all_households,fourth_quintile,1994,82900.0,6900.0,89700.0,500.0,18500.0,71700.0
all_households,fourth_quintile,1995,84500.0,7100.0,91600.0,500.0,19000.0,73100.0
all_households,fourth_quintile,1996,86200.0,7400.0,93600.0,500.0,19400.0,74700.0
all_households,fourth_quintile,1997,88500.0,7500.0,96000.0,500.0,20000.0,76600.0
all_households,fourth_quintile,1998,93200.0,7000.0,100200.0,600.0,20800.0,79900.0
all_households,fourth_quintile,1999,96800.0,6600.0,103400.0,600.0,21700.0,82400.0
all_households,fourth_quintile,2000,98400.0,6500.0,104900.0,600.0,22000.0,83500.0
all_households,fourth_quintile,2001,95100.0,8300.0,103400.0,600.0,19900.0,84100.0
all_households,fourth_quintile,2002,92700.0,8900.0,101600.0,800.0,18900.0,83600.0
all_households,fourth_quintile,2003,93800.0,9000.0,102800.0,900.0,18400.0,85300.0
all_households,fourth_quintile,2004,96800.0,9100.0,105900.0,900.0,19000.0,87700.0
all_households,fourth_quintile,2005,98700.0,9100.0,107800.0,900.0,19700.0,89000.0
all_households,fourth_quintile,2006,100000.0,10000.0,110000.0,1000.0,20100.0,90900.0
all_households,fourth_quintile,2007,102400.0,10300.0,112700.0,1000.0,20400.0,93300.0
all_households,fourth_quintile,2008,99200.0,10800.0,110000.0,1000.0,17700.0,93400.0
all_households,fourth_quintile,2009,94200.0,13500.0,107700.0,1200.0,16700.0,92300.0
all_households,fourth_quintile,2010,94200.0,13200.0,107400.0,1300.0,17100.0,91600.0
all_households,fourth_quintile,2011,94700.0,12600.0,107300.0,1200.0,16900.0,91600.0
all_households,fourth_quintile,2012,94900.0,13100.0,107900.0,1200.0,17200.0,92000.0
all_households,fourth_quintile,2013,97400.0,13200.0,110600.0,1200.0,19300.0,92500.0
all_households,fourth_quintile,2014,99200.0,12900.0,112100.0,1500.0,20000.0,93600.0
all_households,fourth_quintile,2015,102500.0,13300.0,115800.0,1800.0,20700.0,96900.0
all_households,fourth_quintile,2016,102500.0,13500.0,116100.0,1900.0,20800.0,97200.0
all_households,fourth_quintile,2017,105300.0,13300.0,118500.0,1900.0,21100.0,99300.0
all_households,fourth_quintile,2018,106200.0,13400.0,119500.0,1700.0,20000.0,101300.0
all_households,fourth_quintile,2019,108700.0,14400.0,123000.0,1900.0,20600.0,104400.0
all_households,highest_quintile,1979,151300.0,3600.0,154900.0,200.0,42000.0,113100.0
all_households,highest_quintile,1980,146700.0,4100.0,150800.0,100.0,40600.0,110300.0
all_households,highest_quintile,1981,145800.0,4500.0,150300.0,100.0,40000.0,110400.0
all_households,highest_quintile,1982,146100.0,5200.0,151300.0,100.0,36600.0,114800.0
all_households,highest_quintile,1983,151400.0,5400.0,156800.0,100.0,37000.0,119900.0
all_households,highest_quintile,1984,164800.0,5300.0,170000.0,100.0,40400.0,129700.0
all_households,highest_quintile,1985,166900.0,5300.0,172100.0,100.0,40800.0,131400.0
all_households,highest_quintile,1986,188000.0,5200.0,193200.0,100.0,45500.0,147900.0
all_households,highest_quintile,1987,178100.0,4800.0,182900.0,100.0,46800.0,136200.0
all_households,highest_quintile,1988,190800.0,4900.0,195800.0,100.0,49700.0,146200.0
all_households,highest_quintile,1989,189700.0,5400.0,195100.0,200.0,48800.0,146400.0
all_households,highest_quintile,1990,184800.0,5600.0,190400.0,200.0,47500.0,143100.0
all_households,highest_quintile,1991,178000.0,5900.0,183900.0,200.0,46300.0,137800.0
all_households,highest_quintile,1992,185500.0,6300.0,191800.0,300.0,48600.0,143400.0
all_households,highest_quintile,1993,185400.0,6600.0,192000.0,300.0,50700.0,141500.0
all_households,highest_quintile,1994,189500.0,6400.0,195900.0,300.0,53100.0,143100.0
all_households,highest_quintile,1995,198800.0,6900.0,205700.0,300.0,56500.0,149500.0
all_households,highest_quintile,1996,209800.0,7400.0,217300.0,300.0,60200.0,157400.0
all_households,highest_quintile,1997,223200.0,7700.0,230900.0,300.0,63900.0,167200.0
all_households,highest_quintile,1998,239000.0,7400.0,246500.0,300.0,67400.0,179400.0
all_households,highest_quintile,1999,255000.0,7200.0,262200.0,300.0,72800.0,189800.0
all_households,highest_quintile,2000,267800.0,7400.0,275200.0,400.0,76400.0,199200.0
all_households,highest_quintile,2001,243800.0,7200.0,250900.0,400.0,66800.0,184600.0
all_households,highest_quintile,2002,231400.0,7400.0,238800.0,400.0,61800.0,177400.0
all_households,highest_quintile,2003,239200.0,7400.0,246600.0,500.0,61100.0,186000.0
all_households,highest_quintile,2004,260900.0,7600.0,268500.0,500.0,67300.0,201700.0
all_households,highest_quintile,2005,282900.0,8300.0,291100.0,600.0,74200.0,217500.0
all_households,highest_quintile,2006,294100.0,9000.0,303100.0,600.0,77300.0,226400.0
all_households,highest_quintile,2007,305300.0,9400.0,314700.0,600.0,78000.0,237400.0
all_households,highest_quintile,2008,276100.0,9300.0,285400.0,600.0,67600.0,218300.0
all_households,highest_quintile,2009,248800.0,10600.0,259400.0,700.0,60300.0,199700.0
all_households,highest_quintile,2010,260000.0,10900.0,270900.0,700.0,64800.0,206700.0
all_households,highest_quintile,2011,263200.0,10600.0,273800.0,600.0,64300.0,210000.0
all_households,highest_quintile,2012,284700.0,11100.0,295800.0,600.0,70800.0,225600.0
all_households,highest_quintile,2013,273900.0,11300.0,285300.0,600.0,74900.0,211000.0
all_households,highest_quintile,2014,289700.0,11700.0,301300.0,800.0,80400.0,221700.0
all_households,highest_quintile,2015,300200.0,11900.0,312100.0,1000.0,83200.0,229900.0
all_households,highest_quintile,2016,296100.0,12000.0,308100.0,1100.0,81400.0,227800.0
all_households,highest_quintile,2017,309400.0,12200.0,321500.0,1000.0,83700.0,238800.0
all_households,highest_quintile,2018,314800.0,12600.0,327400.0,900.0,79900.0,248400.0
all_households,highest_quintile,2019,318900.0,13200.0,332100.0,1000.0,81100.0,252100.0
all_households,percentiles_81_90,1979,102800.0,3300.0,106200.0,200.0,25100.0,81200.0
all_households,percentiles_81_90,1980,100100.0,3800.0,103900.0,100.0,24900.0,79100.0
all_households,percentiles_81_90,1981,99600.0,4000.0,103700.0,200.0,25400.0,78400.0
all_households,percentiles_81_90,1982,98600.0,4900.0,103500.0,100.0,23400.0,80300.0
all_households,percentiles_81_90,1983,99600.0,5100.0,104800.0,100.0,23100.0,81800.0
all_households,percentiles_81_90,1984,106800.0,4600.0,111400.0,100.0,24800.0,86800.0
all_households,percentiles_81_90,1985,106000.0,4600.0,110600.0,200.0,24800.0,86000.0
all_households,percentiles_81_90,1986,111900.0,4300.0,116200.0,200.0,26300.0,90000.0
all_households,percentiles_81_90,1987,113900.0,3900.0,117800.0,100.0,27100.0,90800.0
all_households,percentiles_81_90,1988,115300.0,4000.0,119300.0,100.0,27800.0,91700.0
all_households,percentiles_81_90,1989,116300.0,4700.0,121000.0,200.0,27900.0,93300.0
all_households,percentiles_81_90,1990,114700.0,4800.0,119600.0,200.0,27700.0,92100.0
all_households,percentiles_81_90,1991,112100.0,5500.0,117600.0,200.0,26900.0,90900.0
all_households,percentiles_81_90,1992,113400.0,5800.0,119200.0,300.0,27100.0,92300.0
all_households,percentiles_81_90,1993,114500.0,6100.0,120600.0,300.0,27400.0,93500.0
all_households,percentiles_81_90,1994,117000.0,5800.0,122800.0,300.0,28500.0,94600.0
all_households,percentiles_81_90,1995,120100.0,6500.0,126700.0,300.0,29500.0,97500.0
all_households,percentiles_81_90,1996,122000.0,7000.0,129000.0,400.0,29900.0,99400.0
all_households,percentiles_81_90,1997,125000.0,7200.0,132200.0,300.0,31100.0,101500.0
all_households,percentiles_81_90,1998,130800.0,6900.0,137700.0,400.0,32400.0,105800.0
all_households,percentiles_81_90,1999,136100.0,6900.0,143000.0,400.0,33800.0,109500.0
all_households,percentiles_81_90,2000,138900.0,7000.0,145900.0,500.0,34600.0,111700.0
all_households,percentiles_81_90,2001,137400.0,7000.0,144400.0,400.0,32600.0,112300.0
all_households,percentiles_81_90,2002,134700.0,7400.0,142100.0,500.0,30900.0,111700.0
all_households,percentiles_81_90,2003,136800.0,7200.0,144000.0,500.0,29900.0,114700.0
all_households,percentiles_81_90,2004,141800.0,7400.0,149300.0,600.0,31200.0,118700.0
all_households,percentiles_81_90,2005,144500.0,7900.0,152400.0,600.0,32100.0,120900.0
all_households,percentiles_81_90,2006,147100.0,8700.0,155900.0,700.0,33000.0,123500.0
all_households,percentiles_81_90,2007,149800.0,9000.0,158800.0,700.0,33200.0,126300.0
all_households,percentiles_81_90,2008,146400.0,9500.0,156000.0,600.0,30200.0,126400.0
all_households,percentiles_81_90,2009,141700.0,11000.0,152600.0,800.0,28900.0,124600.0
all_households,percentiles_81_90,2010,141200.0,11200.0,152400.0,800.0,29600.0,123600.0
all_households,percentiles_81_90,2011,143300.0,11000.0,154300.0,700.0,29100.0,125800.0
all_households,percentiles_81_90,2012,144000.0,11300.0,155300.0,700.0,29900.0,126200.0
all_households,percentiles_81_90,2013,146900.0,11500.0,158400.0,600.0,33100.0,125900.0
all_households,percentiles_81_90,2014,150200.0,11800.0,162000.0,900.0,34200.0,128700.0
all_households,percentiles_81_90,2015,156100.0,11900.0,168000.0,1100.0,35800.0,133200.0
all_households,percentiles_81_90,2016,156800.0,12200.0,169000.0,1200.0,35800.0,134400.0
all_households,percentiles_81_90,2017,160000.0,12200.0,172200.0,1100.0,36500.0,136800.0
all_households,percentiles_81_90,2018,163200.0,12700.0,175800.0,1000.0,35100.0,141700.0
all_households,percentiles_81_90,2019,166600.0,13500.0,180100.0,1200.0,36000.0,145300.0
all_households,percentiles_91_95,1979,128000.0,3300.0,131200.0,100.0,33000.0,98300.0
all_households,percentiles_91_95,1980,124900.0,3800.0,128700.0,100.0,32900.0,95900.0
all_households,percentiles_91_95,1981,124500.0,4400.0,128900.0,100.0,33300.0,95700.0
all_households,percentiles_91_95,1982,123100.0,4900.0,128000.0,100.0,30400.0,97700.0
all_households,percentiles_91_95,1983,126100.0,5200.0,131400.0,100.0,30000.0,101400.0
all_households,percentiles_91_95,1984,136700.0,5200.0,141900.0,100.0,32600.0,109400.0
all_households,percentiles_91_95,1985,136400.0,4800.0,141200.0,100.0,32900.0,108400.0
all_households,percentiles_91_95,1986,143000.0,4900.0,147900.0,100.0,34600.0,113400.0
all_households,percentiles_91_95,1987,146200.0,4500.0,150800.0,100.0,36900.0,114000.0
all_households,percentiles_91_95,1988,148100.0,5000.0,153100.0,100.0,37200.0,115900.0
all_households,percentiles_91_95,1989,150900.0,5100.0,156000.0,100.0,37800.0,118400.0
all_households,percentiles_91_95,1990,146900.0,5600.0,152600.0,200.0,36800.0,115900.0
all_households,percentiles_91_95,1991,146100.0,5600.0,151700.0,100.0,36800.0,115000.0
all_households,percentiles_91_95,1992,147900.0,6200.0,154100.0,200.0,37000.0,117300.0
all_households,percentiles_91_95,1993,149300.0,6600.0,156000.0,200.0,37900.0,118300.0
all_households,percentiles_91_95,1994,152200.0,6000.0,158200.0,300.0,39300.0,119200.0
all_households,percentiles_91_95,1995,156000.0,6700.0,162700.0,300.0,40900.0,122100.0
all_households,percentiles_91_95,1996,161500.0,7400.0,168900.0,200.0,42400.0,126700.0
all_households,percentiles_91_95,1997,168000.0,7300.0,175300.0,200.0,44300.0,131200.0
all_households,percentiles_91_95,1998,175100.0,7400.0,182500.0,300.0,45900.0,136900.0
all_households,percentiles_91_95,1999,183300.0,7000.0,190300.0,300.0,48600.0,141900.0
all_households,percentiles_91_95,2000,189400.0,7000.0,196400.0,300.0,50000.0,146700.0
all_households,percentiles_91_95,2001,183500.0,6800.0,190300.0,400.0,46900.0,143800.0
all_households,percentiles_91_95,2002,180700.0,6800.0,187500.0,400.0,44800.0,143100.0
all_households,percentiles_91_95,2003,183600.0,7100.0,190700.0,500.0,43400.0,147800.0
all_households,percentiles_91_95,2004,190500.0,7200.0,197700.0,400.0,45300.0,152800.0
all_households,percentiles_91_95,2005,197400.0,8200.0,205600.0,600.0,47300.0,158900.0
all_households,percentiles_91_95,2006,201900.0,8800.0,210700.0,500.0,48600.0,162500.0
all_households,percentiles_91_95,2007,206800.0,9300.0,216100.0,600.0,49100.0,167500.0
